4 32 49 42 9 371 16 9 15 57 9 88 7	2 13 7 48 11 11 14 20 12 16 15 32	13 7 48 11 11 14 20 12 16 15 32 3
4 49 252 9 29 16 9 28 57 9 52 7	2 13 5 48 7 7 14 11 20 16 12 18	13 5 48 7 7 14 11 20 16 12 18 3
4 12 9 13 107 9 85 16 9 135 37 120 39 14 9 15 7	2 21 5 14 7 11 44 20 22 23 45 32 14 33 33 16 42 34	21 5 14 7 11 44 20 22 23 45 32 14 33 33 16 42 34 3
4 32 12 9 29 107 9 15 37 120 39 14 9 85 7	2 21 7 14 11 20 44 12 17 23 45 22 14 18 18 16 32 42	21 7 14 11 20 44 12 17 23 45 22 14 18 18 16 32 42 3
4 12 9 90 107 9 28 37 120 39 14 9 15 7	2 21 5 14 7 11 44 20 15 23 45 26 14 22 22 16 18 33	21 5 14 7 11 44 20 15 23 45 26 14 22 22 16 18 33 3
4 12 9 136 29 107 9 85 16 9 15 37 120 39 14 9 28 7	2 21 5 14 7 20 44 12 18 23 45 33 14 42 42 16 38 49	21 5 14 7 20 44 12 18 23 45 33 14 42 42 16 38 49 3
4 12 9 30 90 107 9 15 16 9 253 37 120 39 14 9 100 7	2 21 5 14 7 20 44 12 18 23 45 33 14 42 42 16 38 49	21 5 14 7 20 44 12 18 23 45 33 14 42 42 16 38 49 3
4 75 120 9 138 14 9 253 57 9 140 27 7	2 45 7 14 11 20 16 12 32	45 7 14 11 20 16 12 32 3
4 32 120 9 13 14 9 15 57 9 26 27 7	2 45 7 14 11 20 16 12 32	45 7 14 11 20 16 12 32 3
4 349 75 120 9 29 14 9 15 37 139 39 7	2 45 11 14 20 12 16 15 26 23 29 18 30 32 32	45 11 14 20 12 16 15 26 23 29 18 30 32 32 3
4 349 32 120 9 103 14 9 85 37 139 39 7	2 45 11 14 20 12 16 15 26 23 29 18 30 32 32	45 11 14 20 12 16 15 26 23 29 18 30 32 32 3
4 378 9 103 57 9 52 7	2 46 5 14 7 11 16 20 15	46 5 14 7 11 16 20 15 3
4 378 9 29 57 9 54 7	2 46 5 14 7 11 16 20 15	46 5 14 7 11 16 20 15 3
4 35 25 9 133 37 5 39 14 7	2 27 5 16 7 20 23 8 15 10 17 17 9 26 26	27 5 16 7 20 23 8 15 10 17 17 9 26 26 3
4 35 25 9 30 37 5 39 8 7	2 27 5 16 7 20 23 8 15 10 17 17 9 26 26	27 5 16 7 20 23 8 15 10 17 17 9 26 26 3
4 35 441 25 9 140 27 7	2 27 5 16 7 15	27 5 16 7 15 3
4 35 441 25 9 100 27 7	2 27 5 16 7 15	27 5 16 7 15 3
4 32 265 149 478 221 9 52 7	2 61 7 62 11 20 35 12 17	61 7 62 11 20 35 12 17 3
4 75 265 149 269 221 9 88 7	2 61 7 62 11 20 35 12 17	61 7 62 11 20 35 12 17 3
4 349 49 252 9 89 90 14 9 85 57 9 54 7	2 13 7 48 11 11 14 20 15 16 17 33	13 7 48 11 11 14 20 15 16 17 33 3
4 32 49 42 9 89 139 14 9 28 57 9 88 7	2 13 7 48 11 11 14 20 15 16 17 33	13 7 48 11 11 14 20 15 16 17 33 3
4 35 40 186 390 7	2 61 5 62 11 20	61 5 62 11 20 3
4 35 67 186 69 7	2 61 5 62 11 20	61 5 62 11 20 3
4 49 390 9 89 37 9 13 7	2 13 5 36 7 7 14 11 17	13 5 36 7 7 14 11 17 3
4 49 50 9 138 37 9 371 7	2 13 5 36 7 7 14 11 17	13 5 36 7 7 14 11 17 3
4 32 83 73 84 9 371 37 49 39 57 9 88 7	2 29 20 41 11 11 30 12 15 23 13 26 37 11 11 14 22 22 16 18 33	29 20 41 11 11 30 12 15 23 13 26 37 11 11 14 22 22 16 18 33 3
4 349 83 73 84 9 13 37 49 39 14 9 28 7	2 29 20 41 11 11 30 12 15 23 13 26 37 11 11 14 22 22 16 18 33	29 20 41 11 11 30 12 15 23 13 26 37 11 11 14 22 22 16 18 33 3
4 12 9 89 139 107 9 15 16 9 85 37 120 39 14 9 133 7	2 21 5 14 7 20 44 12 18 23 45 33 14 42 42 16 38 49	21 5 14 7 20 44 12 18 23 45 33 14 42 42 16 38 49 3
4 12 9 136 29 107 9 28 16 9 133 37 120 39 14 9 15 7	2 21 5 14 7 20 44 12 18 23 45 33 14 42 42 16 38 49	21 5 14 7 20 44 12 18 23 45 33 14 42 42 16 38 49 3
4 349 254 9 54 42 5 6 37 5 14 9 61 7	2 57 7 16 11 20 48 12 12 23 4 15 6 17 17 23 8 22 9 18 18 10 32 33	57 7 16 11 20 48 12 12 23 4 15 6 17 17 23 8 22 9 18 18 10 32 33 3
4 75 254 9 52 310 5 19 37 5 8 9 133 7	2 57 7 16 11 20 48 12 12 23 4 15 6 17 17 23 8 22 9 18 18 10 32 33	57 7 16 11 20 48 12 12 23 4 15 6 17 17 23 8 22 9 18 18 10 32 33 3
4 479 75 35 68 390 29 57 9 100 27 7	2 21 20 14 12 18	21 20 14 12 18 3
4 75 35 68 9 138 14 9 52 15 7	2 21 20 14 12 18	21 20 14 12 18 3
4 32 75 35 25 9 88 77 78 13 37 49 39 25 390 7	2 27 11 14 7 7 16 20 15 23 39 17 40 26 22 23 13 32 14 33 33 36 42 38	27 11 14 7 7 16 20 15 23 39 17 40 26 22 23 13 32 14 33 33 36 42 38 3
4 349 75 35 25 9 54 77 78 138 37 49 39 25 69 7	2 27 11 14 7 7 16 20 15 23 39 17 40 26 22 23 13 32 14 33 33 36 42 38	27 11 14 7 7 16 20 15 23 39 17 40 26 22 23 13 32 14 33 33 36 42 38 3
4 68 9 29 37 12 39 14 9 28 7	2 21 5 14 7 11 23 13 12 14 15 15 16 17 22	21 5 14 7 11 23 13 12 14 15 15 16 17 22 3
4 68 9 138 37 12 39 25 9 52 7	2 21 5 14 7 11 23 13 12 14 15 15 16 17 22	21 5 14 7 11 23 13 12 14 15 15 16 17 22 3
4 32 147 73 35 25 9 88 186 390 7	2 27 20 14 11 11 16 12 17	27 20 14 11 11 16 12 17 3
4 349 147 73 376 25 9 28 186 69 7	2 27 20 14 11 11 16 12 17	27 20 14 11 11 16 12 17 3
4 32 35 16 9 133 37 38 39 14 7	2 27 7 16 11 12 23 8 17 10 26 26 9 22 22	27 7 16 11 12 23 8 17 10 26 26 9 22 22 3
4 75 35 25 9 11 37 38 39 14 32 7	2 27 7 16 11 12 23 8 17 10 26 26 9 22 22	27 7 16 11 12 23 8 17 10 26 26 9 22 22 3
4 130 34 78 52 186 178 133 37 267 253 332 7	2 63 7 64 5 5 65 11 32	63 7 64 5 5 65 11 32 3
4 130 34 78 54 186 178 138 37 267 136 29 7	2 63 7 64 5 5 65 11 32	63 7 64 5 5 65 11 32 3
4 120 9 100 156 57 9 88 7	2 45 5 14 7 20 16 12 17	45 5 14 7 20 16 12 17 3
4 120 9 13 156 57 9 131 7	2 45 5 14 7 20 16 12 17	45 5 14 7 20 16 12 17 3
4 32 83 73 65 16 9 85 7	2 27 20 14 11 11 16 12 17	27 20 14 11 11 16 12 17 3
4 349 83 73 65 16 9 30 7	2 27 20 14 11 11 16 12 17	27 20 14 11 11 16 12 17 3
4 35 25 9 45 37 5 39 8 7	2 27 5 16 7 20 23 8 15 10 17 17 9 26 26	27 5 16 7 20 23 8 15 10 17 17 9 26 26 3
4 35 25 9 133 37 5 39 14 7	2 27 5 16 7 20 23 8 15 10 17 17 9 26 26	27 5 16 7 20 23 8 15 10 17 17 9 26 26 3
4 265 69 42 7	2 61 5 62 7 7 48 11 11	61 5 62 7 7 48 11 11 3
4 265 69 310 7	2 61 5 62 7 7 48 11 11	61 5 62 7 7 48 11 11 3
4 378 9 138 57 9 133 7	2 46 5 14 7 11 16 20 15	46 5 14 7 11 16 20 15 3
4 378 9 13 57 9 131 7	2 46 5 14 7 11 16 20 15	46 5 14 7 11 16 20 15 3
4 258 9 71 16 9 127 95 9 52 7	2 13 5 14 7 11 16 20 22	13 5 14 7 11 16 20 22 3
4 258 9 29 16 9 100 95 9 88 7	2 13 5 14 7 11 16 20 22	13 5 14 7 11 16 20 22 3
4 349 75 120 9 103 14 9 131 37 139 39 7	2 45 11 14 20 12 16 15 26 23 29 18 30 32 32	45 11 14 20 12 16 15 26 23 29 18 30 32 32 3
4 32 75 120 9 13 14 9 15 37 139 39 7	2 45 11 14 20 12 16 15 26 23 29 18 30 32 32	45 11 14 20 12 16 15 26 23 29 18 30 32 32 3
4 49 480 9 138 16 9 133 95 9 52 7	2 13 5 48 7 7 14 11 20 16 12 18	13 5 48 7 7 14 11 20 16 12 18 3
4 49 252 9 89 16 9 30 95 9 88 7	2 13 5 48 7 7 14 11 20 16 12 18	13 5 48 7 7 14 11 20 16 12 18 3
4 32 120 9 156 14 9 45 57 9 52 27 7	2 45 7 14 11 20 16 12 32	45 7 14 11 20 16 12 32 3
4 12 9 138 107 9 133 37 120 39 14 9 155 156 7	2 21 5 14 7 11 44 20 15 23 45 26 14 22 22 16 18 42	21 5 14 7 11 44 20 15 23 45 26 14 22 22 16 18 42 3
4 12 9 103 107 9 85 37 120 39 14 9 30 15 7	2 21 5 14 7 11 44 20 15 23 45 26 14 22 22 16 18 42	21 5 14 7 11 44 20 15 23 45 26 14 22 22 16 18 42 3
4 49 69 9 103 7	2 13 5 36 7 7 14 11 20	13 5 36 7 7 14 11 20 3
4 12 9 155 156 107 9 45 16 9 133 37 120 39 57 9 133 7	2 21 5 14 7 20 44 12 18 23 45 33 14 42 42 16 38 49	21 5 14 7 20 44 12 18 23 45 33 14 42 42 16 38 49 3
4 12 9 109 85 107 9 15 16 9 135 37 120 39 57 9 15 7	2 21 5 14 7 20 44 12 18 23 45 33 14 42 42 16 38 49	21 5 14 7 20 44 12 18 23 45 33 14 42 42 16 38 49 3
4 349 75 147 73 35 25 9 88 37 5 14 9 136 29 7	2 27 12 14 20 20 16 15 26 23 8 18 9 32 32 10 33 38	27 12 14 20 20 16 15 26 23 8 18 9 32 32 10 33 38 3
4 32 75 147 73 35 25 9 54 37 5 14 9 81 82 7	2 27 12 14 20 20 16 15 26 23 8 18 9 32 32 10 33 38	27 12 14 20 20 16 15 26 23 8 18 9 32 32 10 33 38 3
4 9 138 34 57 9 52 7	2 24 11 14 5 7 25 20 15	24 11 14 5 7 25 20 15 3
4 9 29 34 57 9 88 7	2 24 11 14 5 7 25 20 15	24 11 14 5 7 25 20 15 3
4 32 12 144 138 107 9 52 133 7	2 21 7 14 11 20 44 12 26	21 7 14 11 20 44 12 26 3
4 75 12 144 89 107 9 334 15 7	2 21 7 14 11 20 44 12 26	21 7 14 11 20 44 12 26 3
4 43 44 9 30 62 98 14 32 7	2 29 5 30 11 20 31 12 17	29 5 30 11 20 31 12 17 3
4 43 44 9 11 62 98 8 32 7	2 29 5 30 11 20 31 12 17	29 5 30 11 20 31 12 17 3
4 32 147 73 5 9 438 133 14 7	2 8 20 37 11 11 10 12 17 9 26 26	8 20 37 11 11 10 12 17 9 26 26 3
4 75 147 73 5 9 438 396 8 7	2 8 20 37 11 11 10 12 17 9 26 26	8 20 37 11 11 10 12 17 9 26 26 3
4 32 151 9 97 14 9 133 37 84 39 7	2 21 7 14 11 17 23 29 22 30 18 18	21 7 14 11 17 23 29 22 30 18 18 3
4 349 151 9 103 14 9 392 37 84 39 7	2 21 7 14 11 17 23 29 22 30 18 18	21 7 14 11 17 23 29 22 30 18 18 3
4 35 25 9 52 37 379 9 97 163 9 133 7	2 27 5 16 7 20 23 69 15 70 17 32	27 5 16 7 20 23 69 15 70 17 32 3
4 35 25 9 54 37 379 9 29 163 9 124 7	2 27 5 16 7 20 23 69 15 70 17 32	27 5 16 7 20 23 69 15 70 17 32 3
4 349 151 9 29 14 9 334 15 57 9 88 7	2 21 7 14 11 32	21 7 14 11 32 3
4 77 9 129 95 108 57 9 88 7	2 39 5 40 7 12 30 15 26	39 5 40 7 12 30 15 26 3
4 77 9 18 95 17 57 9 52 7	2 39 5 40 7 12 30 15 26	39 5 40 7 12 30 15 26 3
4 35 25 9 88 37 12 9 85 16 9 13 14 9 334 7	2 27 5 16 7 20 23 21 15 14 17 38	27 5 16 7 20 23 21 15 14 17 38 3
4 35 25 9 52 37 12 9 138 16 9 371 14 9 133 7	2 27 5 16 7 20 23 21 15 14 17 38	27 5 16 7 20 23 21 15 14 17 38 3
4 349 75 120 170 9 138 7	2 45 11 51 20 20 14 12 15	45 11 51 20 20 14 12 15 3
4 75 32 120 170 9 18 7	2 45 11 51 20 20 14 12 15	45 11 51 20 20 14 12 15 3
4 9 13 112 113 14 9 85 14 9 19 95 78 18 95 17 7	2 24 20 14 5 7 25 12 34	24 20 14 5 7 25 12 34 3
4 9 138 112 113 14 9 133 14 9 6 95 78 114 95 481 7	2 24 20 14 5 7 25 12 34	24 20 14 5 7 25 12 34 3
4 101 57 9 52 102 9 138 7	2 39 5 30 7 20 40 12 17	39 5 30 7 20 40 12 17 3
4 75 12 9 138 107 9 52 15 37 120 39 57 9 133 7	2 21 7 14 11 20 44 12 26 23 45 18 14 32 32 16 33 38	21 7 14 11 20 44 12 26 23 45 18 14 32 32 16 33 38 3
4 32 49 42 9 103 163 9 15 57 9 52 7	2 13 7 48 11 11 14 20 12 16 15 32	13 7 48 11 11 14 20 12 16 15 32 3
4 75 49 310 9 18 163 9 133 57 9 52 7	2 13 7 48 11 11 14 20 12 16 15 32	13 7 48 11 11 14 20 12 16 15 32 3
4 65 25 9 85 14 9 19 51 95 9 100 7	2 27 5 16 7 32	27 5 16 7 32 3
4 65 25 9 15 14 9 6 51 95 9 133 7	2 27 5 16 7 32	27 5 16 7 32 3
4 32 147 73 66 9 55 7	2 54 20 37 11 11 56 12 15	54 20 37 11 11 56 12 15 3
4 75 147 73 66 9 129 7	2 54 20 37 11 11 56 12 15	54 20 37 11 11 56 12 15 3
4 349 147 73 49 9 109 85 107 9 88 15 7	2 13 20 37 11 11 14 12 17 44 26 32	13 20 37 11 11 14 12 17 44 26 32 3
4 75 147 73 49 9 438 396 107 9 26 27 7	2 13 20 37 11 11 14 12 17 44 26 32	13 20 37 11 11 14 12 17 44 26 32 3
4 83 73 32 5 67 7	2 4 20 14 7 7 6 12 12	4 20 14 7 7 6 12 12 3
4 83 73 32 5 64 7	2 4 20 14 7 7 6 12 12	4 20 14 7 7 6 12 12 3
